Id,Label,year,type,era,seed_concepts,indegree,outdegree,degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
11992E189B,11992E189B,1992,Treaty,Pre-Maastricht,0,8,0,8,324,0,0,0,0
11997E087,11997E087,1997,Treaty,1990s,0,2,0,2,84,0,0,0,0
11997E154,11997E154,1997,Treaty,1990s,0,1,0,1,266,0,0,0,0
12002E047,12002E047,2002,Treaty,Early 2000s,0,3,0,3,333,0,0,0,0
12002E088,12002E088,2002,Treaty,Early 2000s,0,11,0,11,84,0,0,0,0
12008M028,12008M028,2008,Treaty,Late 2000s,0,1,0,1,330,0,0,0,0
31960D0503,31960D0503,1960,Decision,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31960L0921,31960L0921,1960,Directive,Pre-Single European Act,0,1,0,1,265,0,0,0,0
31962D0403(01),31962D040301,1962,Decision,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31965L0065,31965L0065,1965,Directive,Pre-Single European Act,0,2,0,2,333,0,0,0,0
31968R0421,31968R0421,1968,Regulation,Pre-Single European Act,0,0,3,3,327,2,0.8,0.875,0
31972L0166,31972L0166,1972,Directive,Pre-Single European Act,0,5,0,5,280,0,0,0,0
31974L0561,31974L0561,1974,Directive,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31980L0836,31980L0836,1980,Directive,Pre-Single European Act,0,1,0,1,38,0,0,0,0
31980Y0618(01),31980Y061801,1980,Legislative_Act,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31983L0349,31983L0349,1983,Directive,Pre-Single European Act,0,13,0,13,280,0,0,0,0
31983L0417,31983L0417,1983,Directive,Pre-Single European Act,0,2,0,2,329,0,0,0,0
31985D0615,31985D0615,1985,Decision,Pre-Single European Act,0,1,0,1,266,0,0,0,0
31985L0337,31985L0337,1985,Directive,Pre-Single European Act,0,4,0,4,329,0,0,0,0
31986L0609,31986L0609,1986,Directive,Pre-Single European Act,0,4,0,4,231,0,0,0,0
31989L0107,31989L0107,1989,Directive,Pre-Maastricht,0,4,0,4,333,0,0,0,0
31991D0403,31991D0403,1991,Decision,Pre-Maastricht,0,0,3,3,266,2,0.8,0.875,0
31991L0321,31991L0321,1991,Directive,Pre-Maastricht,0,1,0,1,333,0,0,0,0
31992L0082,31992L0082,1992,Directive,Pre-Maastricht,0,1,0,1,157,0,0,0,0
31993D0112,31993D0112,1993,Decision,1990s,0,1,0,1,17,0,0,0,0
31995L0051,31995L0051,1995,Directive,1990s,0,3,0,3,266,0,0,0,0
31996L0061,31996L0061,1996,Directive,1990s,0,6,0,6,329,0,0,0,0
31997E0288,31997E0288,1997,Legislative_Act,1990s,0,1,1,2,330,1,1,1,3
31997Y0719(01),31997Y071901,1997,Legislative_Act,1990s,0,1,1,2,328,3,0.5,0.555556,0
31998L0013,31998L0013,1998,Directive,1990s,0,10,0,10,59,0,0,0,0
31998R0447,31998R0447,1998,Regulation,1990s,0,2,0,2,266,0,0,0,0
31999D0065,31999D0065,1999,Decision,1990s,0,1,0,1,177,0,0,0,0
31999D0468,31999D0468,1999,Decision,1990s,0,62,0,62,329,0,0,0,0
31999L0045,31999L0045,1999,Directive,1990s,0,15,0,15,231,0,0,0,0
32001D0413,32001D0413,2001,Decision,Early 2000s,0,1,0,1,280,0,0,0,0
32001L0023,32001L0023,2001,Directive,Early 2000s,0,4,0,4,280,0,0,0,0
32002D1786,32002D1786,2002,Decision,Early 2000s,0,3,0,3,329,0,0,0,0
32002L0676,32002L0676,2002,Directive,Early 2000s,0,1,0,1,329,0,0,0,0
32002R1602,32002R1602,2002,Regulation,Early 2000s,0,1,0,1,329,0,0,0,0
32003L0041,32003L0041,2003,Directive,Early 2000s,0,11,0,11,280,0,0,0,0
32003R1084,32003R1084,2003,Regulation,Early 2000s,0,1,0,1,333,0,0,0,0
32003R2201,32003R2201,2003,Regulation,Early 2000s,0,3,0,3,331,0,0,0,0
32004L0023,32004L0023,2004,Directive,Early 2000s,0,6,6,12,329,1,1,1,315.419733
32004R0314,32004R0314,2004,Regulation,Early 2000s,0,17,1,18,300,1,1,1,10.5
32004R0460,32004R0460,2004,Regulation,Early 2000s,0,2,0,2,324,0,0,0,0
32004R0805,32004R0805,2004,Regulation,Early 2000s,0,2,4,6,331,1,1,1,20.742857
32005L0060,32005L0060,2005,Directive,Late 2000s,0,17,0,17,280,0,0,0,0
32006D1719,32006D1719,2006,Decision,Late 2000s,0,1,0,1,325,0,0,0,0
32006R1907R(07),32006R1907R07,2006,Regulation,Late 2000s,0,0,1,1,231,4,0.351648,0.378906,0
32007L0047,32007L0047,2007,Directive,Late 2000s,0,2,0,2,329,0,0,0,0
32007R0717,32007R0717,2007,Regulation,Late 2000s,0,1,0,1,331,0,0,0,0
32008D0217,32008D0217,2008,Decision,Late 2000s,0,1,0,1,157,0,0,0,0
32008D0477R(01),32008D0477R01,2008,Regulation,Late 2000s,0,0,1,1,324,1,1,1,0
32008L0020,32008L0020,2008,Directive,Late 2000s,0,1,0,1,280,0,0,0,0
32008R0271,32008R0271,2008,Regulation,Late 2000s,0,6,2,8,84,1,1,1,1.333333
32008R0593,32008R0593,2008,Regulation,Late 2000s,0,12,2,14,280,1,1,1,852.303008
32009D0613,32009D0613,2009,Decision,Late 2000s,0,1,3,4,84,2,0.56,0.607143,4
32009L0008,32009L0008,2009,Directive,Late 2000s,0,0,2,2,333,3,0.48,0.513889,0
32009L0065,32009L0065,2009,Directive,Late 2000s,0,50,10,60,280,2,0.692308,0.777778,1677.969563
32009L0073,32009L0073,2009,Directive,Late 2000s,0,21,0,21,210,0,0,0,0
32009R0254,32009R0254,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009R0304,32009R0304,2009,Regulation,Late 2000s,0,1,0,1,50,0,0,0,0
32009R0460,32009R0460,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009R0636,32009R0636,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009R0924,32009R0924,2009,Regulation,Late 2000s,0,4,0,4,280,0,0,0,0
32009R1136,32009R1136,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009R1211,32009R1211,2009,Regulation,Late 2000s,0,2,0,2,331,0,0,0,0
61964CJ0056,61964CJ0056,1964,Case_Law,Pre-Single European Act,0,1,0,1,280,0,0,0,0
61972CJ0070,61972CJ0070,1972,Case_Law,Pre-Single European Act,0,12,0,12,84,0,0,0,0
61978CJ0209,61978CJ0209,1978,Case_Law,Pre-Single European Act,0,4,0,4,84,0,0,0,0
61987CJ0030,61987CJ0030,1987,Case_Law,Pre-Maastricht,0,7,0,7,84,0,0,0,0
61993CJ0056,61993CJ0056,1993,Case_Law,1990s,0,2,0,2,84,0,0,0,0
61994CJ0259,61994CJ0259,1994,Case_Law,1990s,0,1,0,1,266,0,0,0,0
61995TJ0011,61995TJ0011,1995,Case_Law,1990s,0,5,0,5,84,0,0,0,0
61996CJ0342,61996CJ0342,1996,Case_Law,1990s,0,11,0,11,84,0,0,0,0
61997CJ0219,61997CJ0219,1997,Case_Law,1990s,0,1,0,1,84,0,0,0,0
61999CJ0310,61999CJ0310,1999,Case_Law,1990s,0,1,0,1,84,0,0,0,0
61999TJ0228,61999TJ0228,1999,Case_Law,1990s,0,4,0,4,84,0,0,0,0
62001TJ0116,62001TJ0116,2001,Case_Law,Early 2000s,0,2,0,2,84,0,0,0,0
62002CJ0301,62002CJ0301,2002,Case_Law,Early 2000s,0,5,0,5,86,0,0,0,0
62006CJ0206,62006CJ0206,2006,Case_Law,Late 2000s,0,2,0,2,84,0,0,0,0
11957E003,11957E003,1957,Treaty,Pre-Treaty of Rome,0,3,0,3,17,0,0,0,0
11957E080,11957E080,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,17,0,0,0,0
11957E087,11957E087,1957,Treaty,Pre-Treaty of Rome,0,4,0,4,266,0,0,0,0
11985I231,11985I231,1985,Treaty,Pre-Single European Act,0,1,0,1,265,0,0,0,0
11992E,11992E,1992,Treaty,Pre-Maastricht,0,8,0,8,177,0,0,0,0
11992E052,11992E052,1992,Treaty,Pre-Maastricht,0,10,0,10,266,0,0,0,0
11992E066,11992E066,1992,Treaty,Pre-Maastricht,0,3,0,3,324,0,0,0,0
11992E086,11992E086,1992,Treaty,Pre-Maastricht,0,3,0,3,84,0,0,0,0
11992M/PRO/SEBC/27,11992MPROSEBC27,1992,Treaty,Pre-Maastricht,0,1,0,1,275,0,0,0,0
11997E308,11997E308,1997,Treaty,1990s,0,4,0,4,329,0,0,0,0
11997M028,11997M028,1997,Treaty,1990s,0,3,0,3,329,0,0,0,0
12002M018,12002M018,2002,Treaty,Early 2000s,0,1,0,1,330,0,0,0,0
12008E218,12008E218,2008,Treaty,Late 2000s,0,1,0,1,330,0,0,0,0
12008M038,12008M038,2008,Treaty,Late 2000s,0,1,0,1,330,0,0,0,0
12008M043,12008M043,2008,Treaty,Late 2000s,0,1,0,1,330,0,0,0,0
31966R0117,31966R0117,1966,Regulation,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31972L0462,31972L0462,1972,Directive,Pre-Single European Act,0,4,0,4,50,0,0,0,0
31977Y0727(02),31977Y072702,1977,Legislative_Act,Pre-Single European Act,0,1,0,1,328,0,0,0,0
31982L0891,31982L0891,1982,Directive,Pre-Single European Act,0,2,0,2,84,0,0,0,0
31985L0509,31985L0509,1985,Directive,Pre-Single European Act,0,1,0,1,333,0,0,0,0
31989L0520,31989L0520,1989,Directive,Pre-Maastricht,0,1,0,1,333,0,0,0,0
31991L0308,31991L0308,1991,Directive,Pre-Maastricht,0,2,0,2,280,0,0,0,0
31992L0118,31992L0118,1992,Directive,Pre-Maastricht,0,3,0,3,333,0,0,0,0
31992R2407,31992R2407,1992,Regulation,Pre-Maastricht,0,10,0,10,84,0,0,0,0
31993D0051,31993D0051,1993,Decision,1990s,0,1,0,1,333,0,0,0,0
31993L0005,31993L0005,1993,Directive,1990s,0,3,0,3,333,0,0,0,0
31993L0006,31993L0006,1993,Directive,1990s,0,1,0,1,280,0,0,0,0
31993Y0120(03),31993Y012003,1993,Legislative_Act,1990s,0,2,1,3,328,1,1,1,5
31994L0046,31994L0046,1994,Directive,1990s,0,3,0,3,266,0,0,0,0
31995D0354,31995D0354,1995,Decision,1990s,0,0,5,5,266,4,0.461538,0.618056,0
31995L0018,31995L0018,1995,Directive,1990s,0,5,0,5,84,0,0,0,0
31995L0019,31995L0019,1995,Directive,1990s,0,3,0,3,84,0,0,0,0
31996D0629,31996D0629,1996,Decision,1990s,0,1,0,1,59,0,0,0,0
31996L0082,31996L0082,1996,Directive,1990s,0,3,0,3,333,0,0,0,0
31997D0527,31997D0527,1997,Decision,1990s,0,1,0,1,59,0,0,0,0
31997Y0917(01),31997Y091701,1997,Legislative_Act,1990s,0,2,0,2,84,0,0,0,0
31998D0676,31998D0676,1998,Decision,1990s,0,1,1,2,231,1,1,1,0
31998L0005,31998L0005,1998,Directive,1990s,0,2,7,9,324,2,0.888889,0.9375,768.741786
31998R2119,31998R2119,1998,Regulation,1990s,0,2,0,2,333,0,0,0,0
31998Y0302(04),31998Y030204,1998,Legislative_Act,1990s,0,3,0,3,266,0,0,0,0
31999R0936,31999R0936,1999,Regulation,1990s,0,2,1,3,300,2,0.666667,0.75,0
32000L0018,32000L0018,2000,Directive,Early 2000s,0,2,0,2,329,0,0,0,0
32001D0873,32001D0873,2001,Decision,Early 2000s,0,1,0,1,333,0,0,0,0
32001L0095,32001L0095,2001,Directive,Early 2000s,0,15,0,15,329,0,0,0,0
32002D0059,32002D0059,2002,Decision,Early 2000s,0,0,10,10,231,2,0.777778,0.857143,0
32002D1600,32002D1600,2002,Decision,Early 2000s,0,8,0,8,329,0,0,0,0
32002L0092,32002L0092,2002,Directive,Early 2000s,0,6,0,6,280,0,0,0,0
32002R1318,32002R1318,2002,Regulation,Early 2000s,0,1,0,1,300,0,0,0,0
32003H0361,32003H0361,2003,Legislative_Act,Early 2000s,0,48,0,48,331,0,0,0,0
32003R0859,32003R0859,2003,Regulation,Early 2000s,0,3,4,7,329,2,0.833333,0.9,603.242262
32003R2032,32003R2032,2003,Regulation,Early 2000s,0,6,0,6,231,0,0,0,0
32004D0009,32004D0009,2004,Decision,Early 2000s,0,1,0,1,280,0,0,0,0
32004D0677,32004D0677,2004,Decision,Early 2000s,0,1,0,1,330,0,0,0,0
32004D0791(01),32004D079101,2004,Decision,Early 2000s,0,1,0,1,330,0,0,0,0
32004D0858,32004D0858,2004,Decision,Early 2000s,0,6,0,6,329,0,0,0,0
32004R0145,32004R0145,2004,Regulation,Early 2000s,0,1,0,1,231,0,0,0,0
32004R0883,32004R0883,2004,Regulation,Early 2000s,0,19,3,22,17,2,0.8,0.875,472.931442
32005D0174,32005D0174,2005,Decision,Late 2000s,0,1,0,1,329,0,0,0,0
32006E0319,32006E0319,2006,Legislative_Act,Late 2000s,0,3,0,3,330,0,0,0,0
32006L0070,32006L0070,2006,Directive,Late 2000s,0,2,0,2,280,0,0,0,0
32006R1083,32006R1083,2006,Regulation,Late 2000s,0,3,0,3,157,0,0,0,0
32006R1857,32006R1857,2006,Regulation,Late 2000s,0,1,0,1,84,0,0,0,0
32007D0643,32007D0643,2007,Decision,Late 2000s,0,2,0,2,330,0,0,0,0
32007H0879,32007H0879,2007,Legislative_Act,Late 2000s,0,1,0,1,324,0,0,0,0
32007L0046,32007L0046,2007,Directive,Late 2000s,0,8,0,8,329,0,0,0,0
32007R0323,32007R0323,2007,Regulation,Late 2000s,0,1,0,1,50,0,0,0,0
32007R0787,32007R0787,2007,Regulation,Late 2000s,0,1,0,1,333,0,0,0,0
32007R1354,32007R1354,2007,Regulation,Late 2000s,0,0,2,2,231,4,0.353425,0.383721,0
32008D0137,32008D0137,2008,Decision,Late 2000s,0,2,4,6,84,1,1,1,7
32008D0232,32008D0232,2008,Decision,Late 2000s,0,1,0,1,157,0,0,0,0
32008D0284,32008D0284,2008,Decision,Late 2000s,0,1,0,1,157,0,0,0,0
32008D0376,32008D0376,2008,Decision,Late 2000s,0,1,1,2,325,1,1,1,1
32008E0736,32008E0736,2008,Legislative_Act,Late 2000s,0,7,0,7,330,0,0,0,0
32008E0858,32008E0858,2008,Legislative_Act,Late 2000s,0,1,0,1,330,0,0,0,0
32008R1274,32008R1274,2008,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009D0013,32009D0013,2009,Decision,Late 2000s,0,1,0,1,86,0,0,0,0
32009D0316,32009D0316,2009,Decision,Late 2000s,0,2,0,2,280,0,0,0,0
32009D0360,32009D0360,2009,Decision,Late 2000s,0,0,3,3,329,4,0.454545,0.502778,0
32009D0424,32009D0424,2009,Decision,Late 2000s,0,2,0,2,231,0,0,0,0
32009R0790,32009R0790,2009,Regulation,Late 2000s,0,1,1,2,231,4,0.351648,0.378906,30.338889
61959CJ0030,61959CJ0030,1959,Case_Law,Pre-Single European Act,0,3,0,3,84,0,0,0,0
61973CJ0127(01),61973CJ012701,1973,Case_Law,Pre-Single European Act,0,2,0,2,84,0,0,0,0
61992CJ0278,61992CJ0278,1992,Case_Law,Pre-Maastricht,0,14,0,14,84,0,0,0,0
61996CJ0067,61996CJ0067,1996,Case_Law,1990s,0,2,0,2,84,0,0,0,0
61996TJ0102,61996TJ0102,1996,Case_Law,1990s,0,1,0,1,266,0,0,0,0
61997CJ0115,61997CJ0115,1997,Case_Law,1990s,0,1,0,1,84,0,0,0,0
61998CJ0083,61998CJ0083,1998,Case_Law,1990s,0,3,0,3,84,0,0,0,0
61998CJ0379,61998CJ0379,1998,Case_Law,1990s,0,7,0,7,84,0,0,0,0
62000CJ0280,62000CJ0280,2000,Case_Law,Early 2000s,0,21,0,21,84,0,0,0,0
62003CJ0182,62003CJ0182,2003,Case_Law,Early 2000s,0,3,0,3,84,0,0,0,0
62004TJ0196,62004TJ0196,2004,Case_Law,Early 2000s,0,7,0,7,84,0,0,0,0
62007CJ0169,62007CJ0169,2007,Case_Law,Late 2000s,0,1,0,1,210,0,0,0,0
11951K009,11951K009,1951,Treaty,Pre-Treaty of Rome,0,2,0,2,245,0,0,0,0
11957E090,11957E090,1957,Treaty,Pre-Treaty of Rome,0,2,0,2,266,0,0,0,0
